title,team,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,education,country,experience_level,application_deadline,url,description_short,description,vacancies,requirements
Operador Monitoreo - RENCA,Servicios de Seguridad,"Renca, Metropolitana de Santiago",Renca,Metropolitana de Santiago,2026-07-21,6103705,pf,2026-07-21,2026-07-22,0.3385,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-09-19,https://pf.trabajando.cl/trabajo-empleo/operador-monitoreo-renca/trabajo/6103705,En PF Alimentos nos encontramos en...,"En PF Alimentos nos encontramos en búsqueda de un/a Operador/a de Monitoreo para incorporarse a nuestro Departamento de Seguridad, de RENCA.
Su principal misión será velar por la seguridad de las instalaciones, personas y patrimonio, mediante la operación eficiente de los sistemas de televigilancia (CCTV), la detección oportuna de eventos de riesgo y la ejecución de protocolos establecidos por la compañía.
Algunas de sus responsabilidades:Monitorear sistemas de CCTV y GPS
Detectar, registrar e informar oportunamente incidentes o situaciones de riesgo.
Elaborar informes diarios, semanales y mensuales establecidos por el área.",1,"Enseñanza media terminada
Conocimientos asociados a seguridad, monitoreo y control de riesgos.
Formación requerida por normativa vigente en seguridad privada.
Manejo básico de sistemas de cámaras (CCTV) y plataformas de vigilancia."
Aseador (reemplazo) - Concon,Mantención,"Concon, Valparaíso",Concon,Valparaíso,2026-07-17,6102759,pf,2026-07-17,2026-07-22,0.3232,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-09-15,https://pf.trabajando.cl/trabajo-empleo/aseador-reemplazo-concon/trabajo/6102759,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un/a Aseador/a para nuestras oficinas ubicadas en Los Ángeles.
Su principal misión mantener las condiciones higiénicas en el terminal de distribución, cumpliendo con los parámetros de inocuidad definidas, por medio de la ejecución de las tareas de aseo/ higienización programadas.
Alguna de sus responsabilidades:Apoyar la limpieza de las antecámaras y cámaras.
Mantener la higiene y el orden de la bodega de insumos e instrumentos de trabajo.
Mantener limpios jardines interiores y exteriores, andenes de carga y descarga.
Realizar las tareas de limpieza, higiene y/o sanitización.
Realizar limpieza de patios y calles en interiores / exteriores de los recintos.
Lugar de trabajo: Los Ángeles
Modalidad: Presencial",1,"Formación:  Enseñanza media completa.
Experiencia: 0 a 1 año."
Operario Multifuncional (turno Noche) - Puerto Montt,Logística,"Puerto Montt, Los Lagos",Puerto Montt,Los Lagos,2026-07-15,6102469,pf,2026-07-17,2026-07-22,0.418,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-09-13,https://pf.trabajando.cl/trabajo-empleo/operario-multifuncional-turno-noche-puerto-montt/trabajo/6102469,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un Operario Multifuncional para nuestras oficinas ubicadas en Puerto Montt.
Su principal misión es la de realizar el ingreso, custodia y salida para distribución de los productos en la cámara; garantizando el funcionamiento de las cámaras para asegurar la preservación de los productos, de acuerdo a los procedimientos de calidad de la empresa, con el fin de satisfacer las necesidades de los clientes.
Lugar de Trabajo: Puerto Montt
Jornada Laboral: Turno noche fijo",1,"Formación: Enseñanza Media Completa
Experiencia: 0 a 1 año como operario de bodega o afín.
Requisitos:
Disponibilidad para trabajar en INDICAR TURNO"
Ayudante de Cámara - Renca,Operaciones,"Renca, Metropolitana de Santiago",Renca,Metropolitana de Santiago,2026-07-15,6102287,pf,2026-07-17,2026-07-22,0.424,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-09-13,https://pf.trabajando.cl/trabajo-empleo/ayudante-de-camara-renca/trabajo/6102287,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un Ayudante de Cámara para nuestras oficinas ubicadas en Renca.
Su principal misión es la ejecutar las labores de orden, conservación y distribución de productos en las cámaras de frío, cumpliendo los procedimientos establecidos, para garantizar la disponibilidad y calidad de los productos almacenados.
Lugar de Trabajo: RENCA",1,"Formación: Enseñanza Media Completa
Experiencia:1 año de experiencia en almacenamiento, logística o distribución (deseable en cámaras de frío).
Requisitos: Disponibilidad para trabajar en turno noche."
Administrador/a Plataformas Tecnológicas Semisenior - Talca,Tecnologías de Información,"Talca, Maule",Talca,Maule,2026-07-10,6100773,pf,2026-07-17,2026-07-22,0.4136,Otro Profesional,Jornada Completa,PF Alimentos,Universitaria,Chile,2 años,2026-08-09,https://pf.trabajando.cl/trabajo-empleo/administrador-a-plataformas-tecnologicas-semisenior-talca/trabajo/6100773,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un/a Administrador/a Plataformas Semisenior para nuestras Plantas ubicadas en Talca.
Su principal misión será administrar y supervisar la infraestructura tecnológica, asegurando su correcto funcionamiento y la continuidad operativa de los entornos productivos.
Alguna de sus responsabilidades:Administrar y mantener la infraestructura tecnológica, asegurando su correcto funcionamiento y continuidad operativa.
Instalar y configurar equipamiento tecnológico, cumpliendo estándares de seguridad y normativas vigentes.
Monitorear disponibilidad, respaldos y planes de contingencia de los sistemas y plataformas.
Gestionar incidentes de segundo nivel y coordinar con proveedores y equipos internos.
Contribuir a la mejora continua y al desarrollo del equipo, participando en proyectos y apoyando la formación de perfiles junior.
Lugar de trabajo: Talca
Modalidad: 100% Presencial",1,"Formación: Título Ingeniería en Ejecución e Informática
Experiencia:  2 años de experiencia en Consumo Masivo, con experiencia y certificación en el área."
Administrativo de operaciones - RENCA,Logística,"Renca, Metropolitana de Santiago",Renca,Metropolitana de Santiago,2026-07-08,6099723,pf,2026-07-17,2026-07-22,0.4484,Otro Profesional,Jornada Completa,PF Alimentos,Técnico profesional superior,Chile,2 años,2026-06-09,https://pf.trabajando.cl/trabajo-empleo/administrativo-de-operaciones-renca/trabajo/6099723,"En PF Alimentos, estamos en la búsqueda...","En PF Alimentos, estamos en la búsqueda de un Administrativo(a) de Operaciones para desempeñarse en Renca.
Como parte de nuestro equipo, serás responsable de Brindar apoyo administrativo y operativo a los procesos del centro de distribución.
Las principales funciones a realizar son:
Mantener y actualizar el archivo de toda la documentación emitida relativa a la operación de la Oficina, de acuerdo a lo indicado en instructivos y procedimientos, para poder responder a las solicitudes de las distintas áreas de la oficina, de la jefatura y de la empresa.
Proporcionar apoyo a los procesos de contratación en la Oficina, manteniendo actualizada la documentación necesaria de los trabajadores, dando cumplimiento a las disposiciones legales y a las normativas internas de la empresa.
Llevar el control de facturas y hojas de conteo de Supermercados, para gestionar diferencias.",1,"Enseñanza Áreas de Administración o afín.
Contar con mínimo 1 de experiencia en trabajo administrativo, manejo de recaudación despacho de camiones, logística inversa e inventarios."
Despachador (Licencia clase D)  - Los Ángeles,Logística,"Los Ángeles, Biobío",Los Ángeles,Biobío,2026-07-03,6097864,pf,2026-07-17,2026-07-22,0.3946,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-01-09,https://pf.trabajando.cl/trabajo-empleo/despachador-licencia-clase-d-los-angeles/trabajo/6097864,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un/a Despachador/a para nuestro Centro de Distribución ubicado en Los Ángeles.
Su principal misión será realizar el conteo de mercadería y preparación de pedidos, de acuerdo a planillas de reparto y parámetros de carga con el propósito de realizar un eficiente despacho.
Alguna de sus responsabilidades:
Corroborar inventario
Apoyar en recepción, carga, descarga y organización de mercaderías
Armar pedidos y cumplir con el plan diario de trabajo
Realizar doble control de las mercaderías a fin de asegurar su calidad y cantidad
Lugar de trabajo: Los Ángeles
Modalidad: 100% Presencial",1,"Formación: Enseñanza Media Completa
Licencia clase D vigente"
Técnico de Mantenimiento Eléctrico/Automatización Senior (Turnos) - Talca,Mantención,"Talca, Maule",Talca,Maule,2026-07-01,6096657,pf,2026-07-17,2026-07-22,0.4163,Otro Profesional,Jornada Completa,PF Alimentos,Técnico profesional superior,Chile,2 años,2026-08-30,https://pf.trabajando.cl/trabajo-empleo/tecnico-de-mantenimiento-electrico-automatizacion-senior-turnos-talca/trabajo/6096657,En PF Alimentos nos encontramos en...,"En PF Alimentos nos encontramos en búsqueda de un/a Técnico de Mantenimiento Eléctrico Senior para nuestra planta ubicada en Talca.
Su principal misión será realizar labores de mantenimiento preventivo, correctivo y mejoras de manera eficiente y segura, liderando actividades de alta complejidad y contribuyendo a mantener altos niveles de disponibilidad de los equipos e instalaciones productivas.
Algunas de sus responsabilidades:
Ejecutar labores de mantenimiento preventivo y correctivo en equipos e instalaciones, asegurando la continuidad operacional y el cumplimiento de los estándares establecidos.
Interpretar planos eléctricos de fuerza, control e iluminación para diagnosticar fallas y efectuar la puesta en marcha de equipos.
Liderar y apoyar la resolución de fallas eléctricas, electrónicas, de instrumentación y automatización de alta complejidad.
Participar en proyectos de mejora, análisis de causa raíz y estandarización de procesos de mantenimiento.
Mantener actualizados los registros de actividades de mantenimiento y respaldos de sistemas de control industrial.
CondicionesLugar de trabajo: Complejo Industrial Talca
Modalidad: Presencial.
Jornada: Sistema de turnos rotativos.",1,"Formación:
Técnico de Nivel Superior en Electricidad Industrial, Electrónica, Electromecánica o Instrumentación y Control Industrial.
Experiencia:
Desde 4 años de experiencia en mantenimiento eléctrico industrial.
Conocimientos:
Mantenimiento eléctrico industrial.
Interpretación de planos eléctricos.
Automatización y control industrial.
PLC y respaldo de software operativos.
Instrumentación industrial."
Operario Multifuncional (TURNO NOCHE) - Antofagasta,Logística,"Antofagasta, Antofagasta",Antofagasta,Antofagasta,2026-06-25,6095374,pf,2026-07-17,2026-07-22,0.4002,Otro Profesional,Jornada Completa,PF Alimentos,Media,Chile,2 años,2026-08-24,https://pf.trabajando.cl/trabajo-empleo/operario-multifuncional-turno-noche-antofagasta/trabajo/6095374,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un Operario Multifuncional para nuestras oficinas ubicadas en Antofagasta.
Su principal misión es la de realizar el ingreso, custodia y salida para distribución de los productos en la cámara; garantizando el funcionamiento de las cámaras para asegurar la preservación de los productos, de acuerdo a los procedimientos de calidad de la empresa, con el fin de satisfacer las necesidades de los clientes.
Lugar de Trabajo: Antofagasta",1,"Formación: Enseñanza Media Completa
Experiencia: 0 a 1 año como operario de bodega o afín.
Requisitos:
Disponibilidad para trabajar en Turno Noche."
Paramédico reemplazo - RENCA,Salud,"Renca, Metropolitana de Santiago",Renca,Metropolitana de Santiago,2026-06-23,6086516,pf,2026-07-17,2026-07-22,0.3407,Otro Profesional,Jornada Completa,PF Alimentos,Técnico profesional superior,Chile,2 años,2026-08-22,https://pf.trabajando.cl/trabajo-empleo/paramedico-reemplazo-renca/trabajo/6086516,En PFalimentos nos encontramos en búsqueda...,"En PFalimentos nos encontramos en búsqueda de un/a Paramédico (Reemplazo) para nuestras oficinas ubicadas en Renca.
Su misión principal será controlar los aspectos de salud del personal, otorgar los primeros auxilios necesarios, y realizar actividades de apoyo orientadas a la disminución de la accidentabilidad, de acuerdo con los procedimientos establecidos.
Algunas de sus responsabilidades:
Mantener actualizados los informes de atenciones y/o accidentes correspondientes a los trabajadores de la empresa, informando a las jefaturas sobre los acontecimientos relacionados a accidentes de trabajo y al estado del paciente.
Controlar y reportar el uso de los insumos médicos presentes en las salas de primeros auxilios, asegurando su correcta disponibilidad y reposición.Lugar de trabajo: Renca
Modalidad: Presencial
Jornada Laboral: Turnos rotativos",1,"Formación:
Técnico en Enfermería Nivel Superior (TENS) o equivalente.
Experiencia:
2 años como Auxiliar Paramédico, idealmente en empresas productivas o en sistemas de urgencias."
